id,emoji,description,ocurrences
129061,🍑,peach,1
129061,🥰,smiling face with hearts,2
129061,🍆,eggplant,1
129062,🥲,smiling face with tear,1
129064,👍,thumbs up,1
129064,🐱,cat face,1
129065,🧭,compass,1
129066,😍,smiling face with heart-eyes,1
129066,🍑,peach,1
129066,🤤,drooling face,1
129066,😈,smiling face with horns,1
129066,🔥,fire,1
129069,😭,loudly crying face,2
129075,🏻,light skin tone,1
129076,🥵,hot face,1
129076,💛,yellow heart,1
129076,💦,sweat droplets,1
129078,💕,two hearts,1
129089,🍼,baby bottle,3
129094,🤤,drooling face,1
129097,😍,smiling face with heart-eyes,1
129100,🙈,see-no-evil monkey,1
129100,🔞,no one under eighteen,1
129101,🥛,glass of milk,1
129103,😈,smiling face with horns,1
129109,🦍,gorilla,1
129110,🤣,rolling on the floor laughing,1
129111,🙏,folded hands,4
129112,❤️,red heart,1
129113,😍,smiling face with heart-eyes,1
129113,🙂,slightly smiling face,1
129114,😏,smirking face,1
129114,😍,smiling face with heart-eyes,1
129115,🙃,upside-down face,3
129119,🥵,hot face,1
129119,😍,smiling face with heart-eyes,1
129119,🥰,smiling face with hearts,1
129120,🐽,pig nose,1
129121,🤣,rolling on the floor laughing,1
129127,🥵,hot face,1
129127,🔥,fire,1
129134,📊,bar chart,1
129135,😍,smiling face with heart-eyes,1
129138,😔,pensive face,2
129151,📊,bar chart,1
129155,😋,face savoring food,1
129157,🐮,cow face,1
129167,😖,confounded face,1
129171,🤤,drooling face,1
129171,✨,sparkles,2
129175,⬛,black large square,1
129176,😞,disappointed face,1
129177,🚧,construction,1
129178,🍼,baby bottle,1
129178,💦,sweat droplets,1
129186,😭,loudly crying face,1
129187,😭,loudly crying face,1
129188,😈,smiling face with horns,1
129188,💦,sweat droplets,1
129189,😈,smiling face with horns,1
129189,💦,sweat droplets,1
129192,🥵,hot face,1
129192,❤️,red heart,1
129192,💦,sweat droplets,1
129193,🥵,hot face,1
129193,❤️,red heart,1
129193,💦,sweat droplets,1
129194,🥰,smiling face with hearts,1
129195,🥰,smiling face with hearts,1
129198,😘,face blowing a kiss,1
129198,💦,sweat droplets,1
129199,😘,face blowing a kiss,1
129199,💦,sweat droplets,1
129200,😵,knocked-out face,6
129200,💦,sweat droplets,4
129201,😵,knocked-out face,6
129201,💦,sweat droplets,4
129204,😕,confused face,1
129204,😓,downcast face with sweat,1
129205,😕,confused face,1
129205,😓,downcast face with sweat,1
129212,🥵,hot face,1
129212,😏,smirking face,1
129213,🥵,hot face,1
129213,😏,smirking face,1
129216,📊,bar chart,1
129217,📊,bar chart,1
129226,🐮,cow face,1
129226,🐄,cow,1
129226,🐖,pig,1
129226,🏕,camping,1
129227,🐮,cow face,1
129227,🐄,cow,1
129227,🐖,pig,1
129227,🏕,camping,1
129230,😷,face with medical mask,1
129231,😷,face with medical mask,1
129234,📊,bar chart,1
129235,📊,bar chart,1
129242,😭,loudly crying face,1
129243,😭,loudly crying face,1
129244,📊,bar chart,1
129245,📊,bar chart,1
129246,😡,pouting face,1
129247,😡,pouting face,1
129248,😧,anguished face,1
129249,😧,anguished face,1
129250,😫,tired face,1
129251,😫,tired face,1
129262,📊,bar chart,1
129263,📊,bar chart,1
129264,😈,smiling face with horns,1
129264,🍆,eggplant,1
129265,😈,smiling face with horns,1
129265,🍆,eggplant,1
129266,🥵,hot face,6
129266,🍆,eggplant,2
129266,💦,sweat droplets,2
129267,🥵,hot face,6
129267,🍆,eggplant,2
129267,💦,sweat droplets,2
129278,🙏🏻,folded hands: light skin tone,4
129279,🙏🏻,folded hands: light skin tone,4
129284,🥺,pleading face,1
129285,🥺,pleading face,1
129286,🤤,drooling face,1
129287,🤤,drooling face,1
129288,🤦🏻‍♂️,man facepalming: light skin tone,3
129289,🤦🏻‍♂️,man facepalming: light skin tone,3
129292,🤤,drooling face,1
129293,🤤,drooling face,1
129296,🥵,hot face,1
129296,😈,smiling face with horns,1
129296,💦,sweat droplets,1
129297,🥵,hot face,1
129297,😈,smiling face with horns,1
129297,💦,sweat droplets,1
129303,🤤,drooling face,1
129304,🤤,drooling face,1
129327,😔,pensive face,1
129328,😔,pensive face,1
129329,😏,smirking face,1
129330,😏,smirking face,1
129331,😭,loudly crying face,2
129331,🤦🏽‍♂️,man facepalming: medium skin tone,2
129332,😭,loudly crying face,2
129332,🤦🏽‍♂️,man facepalming: medium skin tone,2
129339,😂,face with tears of joy,2
129340,😂,face with tears of joy,2
129347,😥,sad but relieved face,1
129348,😥,sad but relieved face,1
129349,🚧,construction,1
129350,🚧,construction,1
129353,😂,face with tears of joy,1
129354,😂,face with tears of joy,1
129357,🌿,herb,2
129358,🌿,herb,2
129363,💔,broken heart,2
129364,💔,broken heart,2
129365,✨,sparkles,1
129366,✨,sparkles,1
129369,🏆,trophy,2
129369,🌞,sun with face,2
129369,🇺🇲,flag: U.S. Outlying Islands,1
129369,💵,dollar banknote,7
129370,🏆,trophy,2
129370,🌞,sun with face,2
129370,🇺🇲,flag: U.S. Outlying Islands,1
129370,💵,dollar banknote,7
129371,💧,droplet,1
129371,🍑,peach,1
129371,🍆,eggplant,1
129371,💦,sweat droplets,3
129372,💧,droplet,1
129372,🍑,peach,1
129372,🍆,eggplant,1
129372,💦,sweat droplets,3
129375,🤤,drooling face,2
129376,🤤,drooling face,2
129383,🤷🏽‍♂️,man shrugging: medium skin tone,1
129384,🤷🏽‍♂️,man shrugging: medium skin tone,1
129391,📊,bar chart,1
129392,📊,bar chart,1
129393,📊,bar chart,1
129394,📊,bar chart,1
129401,🇵🇦,flag: Panama,2
129401,📲,mobile phone with arrow,2
129401,🏳️‍🌈,rainbow flag,2
129406,👍,thumbs up,1
129413,🤤,drooling face,1
129413,🍑,peach,1
129413,🔊,speaker high volume,2
129413,💫,dizzy,1
129413,🍆,eggplant,1
129413,💦,sweat droplets,1
129414,✊🏼,raised fist: medium-light skin tone,1
129414,🏀,basketball,1
129414,💚,green heart,1
129414,😄,grinning face with smiling eyes,1
129414,♥️,heart suit,1
129415,🇨🇱,flag: Chile,1
129415,✅,check mark button,1
129415,🍆,eggplant,2
129415,💦,sweat droplets,1
129415,🔥,fire,2
129419,🔁,repeat button,1
129419,🍼,baby bottle,1
129419,🔥,fire,1
129424,😔,pensive face,1
129427,💕,two hearts,1
129427,😭,loudly crying face,1
129427,🦋,butterfly,1
129430,🤣,rolling on the floor laughing,2
129432,☑️,check box with check,1
129437,⬇️,down arrow,2
129438,😏,smirking face,1
129438,😋,face savoring food,1
129439,✨,sparkles,1
129439,📌,pushpin,1
129439,💪🏼,flexed biceps: medium-light skin tone,1
129439,💚,green heart,1
129441,🤤,drooling face,1
129442,🤔,thinking face,1
129442,😂,face with tears of joy,2
129442,😩,weary face,1
129442,🙏,folded hands,1
129443,😋,face savoring food,1
129444,🆗,OK button,1
129445,🤮,face vomiting,1
129446,🤱🏽,breast-feeding: medium skin tone,1
129451,💯,hundred points,1
129451,🔥,fire,2
129452,🤤,drooling face,1
129452,😐,neutral face,1
129452,😂,face with tears of joy,1
129455,♨️,hot springs,1
129455,💦,sweat droplets,1
129456,😖,confounded face,3
129456,😪,sleepy face,3
129458,☑️,check box with check,1
129459,💦,sweat droplets,1
129460,💰,money bag,1
129464,🐢,turtle,1
129466,🔊,speaker high volume,3
129466,💦,sweat droplets,3
129473,😭,loudly crying face,2
129475,💀,skull,1
129478,😭,loudly crying face,4
129480,❤️,red heart,1
129481,😈,smiling face with horns,1
129482,👇🏻,backhand index pointing down: light skin tone,1
129483,🇪🇸,flag: Spain,1
129485,👐🏻,open hands: light skin tone,1
129485,😔,pensive face,1
129486,💦,sweat droplets,1
129487,👩🏻‍🦯,woman with white cane: light skin tone,1
129490,😂,face with tears of joy,1
129492,😔,pensive face,1
129498,🏻,light skin tone,2
129499,😳,flushed face,1
129499,💦,sweat droplets,3
129502,😍,smiling face with heart-eyes,1
129502,❤️,red heart,1
129504,🛰️,satellite,1
129506,🍑,peach,1
129506,👅,tongue,1
129506,🔄,counterclockwise arrows button,1
129506,🍆,eggplant,1
129506,💦,sweat droplets,2
129506,😈,smiling face with horns,2
129506,❤️,red heart,1
129508,💦,sweat droplets,1
129509,😍,smiling face with heart-eyes,1
129509,😈,smiling face with horns,1
129509,🔥,fire,1
129510,🥰,smiling face with hearts,1
129516,🛰️,satellite,1
129520,❤️,red heart,1
129520,🥺,pleading face,1
129524,🌽,ear of corn,1
129524,🍈,melon,1
129524,🐟,fish,1
129524,🍠,roasted sweet potato,1
129524,🥑,avocado,1
129526,🤸‍♀️,woman cartwheeling,1
129527,😔,pensive face,1
129529,💦,sweat droplets,1
129529,✊🏽,raised fist: medium skin tone,1
129534,😤,face with steam from nose,1
129538,🤤,drooling face,1
129538,😋,face savoring food,1
129547,🤍,white heart,1
129551,🤷🏽‍♀️,woman shrugging: medium skin tone,1
129552,😆,grinning squinting face,1
129556,❤️,red heart,1
129561,🛰️,satellite,1
129562,😞,disappointed face,1
129564,☹️,frowning face,1
129565,👇🏻,backhand index pointing down: light skin tone,1
129565,🔃,clockwise vertical arrows,1
129565,🔄,counterclockwise arrows button,1
129565,🧖🏻,person in steamy room: light skin tone,1
129565,🍆,eggplant,2
129565,😈,smiling face with horns,1
129565,🔥,fire,4
129570,☕,hot beverage,1
129572,🙃,upside-down face,1
129576,😊,smiling face with smiling eyes,1
129580,❌,cross mark,1
129580,🔰,Japanese symbol for beginner,1
129580,🔥,fire,3
129586,🔄,counterclockwise arrows button,1
129586,❤️,red heart,1
129593,😭,loudly crying face,1
129594,😭,loudly crying face,1
129595,😈,smiling face with horns,1
129595,💦,sweat droplets,1
129596,😈,smiling face with horns,1
129596,💦,sweat droplets,1
129599,🥵,hot face,1
129599,❤️,red heart,1
129599,💦,sweat droplets,1
129600,🥵,hot face,1
129600,❤️,red heart,1
129600,💦,sweat droplets,1
129601,🥰,smiling face with hearts,1
129602,🥰,smiling face with hearts,1
129607,😘,face blowing a kiss,1
129607,💦,sweat droplets,1
129608,😘,face blowing a kiss,1
129608,💦,sweat droplets,1
129609,😵,knocked-out face,6
129609,💦,sweat droplets,4
129610,😵,knocked-out face,6
129610,💦,sweat droplets,4
129613,😕,confused face,1
129613,😓,downcast face with sweat,1
129614,😕,confused face,1
129614,😓,downcast face with sweat,1
129621,🥵,hot face,1
129621,😏,smirking face,1
129622,🥵,hot face,1
129622,😏,smirking face,1
129625,📊,bar chart,1
129626,📊,bar chart,1
129635,🐮,cow face,1
129635,🐄,cow,1
129635,🐖,pig,1
129635,🏕,camping,1
129636,🐮,cow face,1
129636,🐄,cow,1
129636,🐖,pig,1
129636,🏕,camping,1
129639,😷,face with medical mask,1
129640,😷,face with medical mask,1
129643,📊,bar chart,1
129644,📊,bar chart,1
129651,📊,bar chart,1
129652,📊,bar chart,1
129653,😭,loudly crying face,1
129654,😭,loudly crying face,1
129655,😡,pouting face,1
129656,😡,pouting face,1
129657,😧,anguished face,1
129658,😧,anguished face,1
129659,😫,tired face,1
129660,😫,tired face,1
129671,📊,bar chart,1
129672,📊,bar chart,1
129673,🥵,hot face,6
129673,🍆,eggplant,2
129673,💦,sweat droplets,2
129674,🥵,hot face,6
129674,🍆,eggplant,2
129674,💦,sweat droplets,2
129675,😈,smiling face with horns,1
129675,🍆,eggplant,1
129676,😈,smiling face with horns,1
129676,🍆,eggplant,1
129687,🙏🏻,folded hands: light skin tone,4
129688,🙏🏻,folded hands: light skin tone,4
129693,🥺,pleading face,1
129694,🥺,pleading face,1
129695,🤤,drooling face,1
129696,🤤,drooling face,1
129697,🤦🏻‍♂️,man facepalming: light skin tone,3
129698,🤦🏻‍♂️,man facepalming: light skin tone,3
129701,🤤,drooling face,1
129702,🤤,drooling face,1
129705,🥵,hot face,1
129705,😈,smiling face with horns,1
129705,💦,sweat droplets,1
129706,🥵,hot face,1
129706,😈,smiling face with horns,1
129706,💦,sweat droplets,1
129711,🤤,drooling face,1
129712,🤤,drooling face,1
129735,😔,pensive face,1
129736,😔,pensive face,1
129737,😏,smirking face,1
129738,😏,smirking face,1
129739,😭,loudly crying face,2
129739,🤦🏽‍♂️,man facepalming: medium skin tone,2
129740,😭,loudly crying face,2
129740,🤦🏽‍♂️,man facepalming: medium skin tone,2
129749,😂,face with tears of joy,2
129750,😂,face with tears of joy,2
129756,😥,sad but relieved face,1
129757,😥,sad but relieved face,1
129758,🚧,construction,1
129759,🚧,construction,1
129762,😂,face with tears of joy,1
129763,😂,face with tears of joy,1
129766,🌿,herb,2
129767,🌿,herb,2
129772,💔,broken heart,2
129773,💔,broken heart,2
129774,✨,sparkles,1
129775,✨,sparkles,1
129779,🏆,trophy,2
129779,🌞,sun with face,2
129779,🇺🇲,flag: U.S. Outlying Islands,1
129779,💵,dollar banknote,7
129780,🏆,trophy,2
129780,🌞,sun with face,2
129780,🇺🇲,flag: U.S. Outlying Islands,1
129780,💵,dollar banknote,7
129781,💧,droplet,1
129781,🍑,peach,1
129781,🍆,eggplant,1
129781,💦,sweat droplets,3
129782,💧,droplet,1
129782,🍑,peach,1
129782,🍆,eggplant,1
129782,💦,sweat droplets,3
129785,🤤,drooling face,2
129786,🤤,drooling face,2
129793,🤷🏽‍♂️,man shrugging: medium skin tone,1
129794,🤷🏽‍♂️,man shrugging: medium skin tone,1
129801,📊,bar chart,1
129802,📊,bar chart,1
129804,📊,bar chart,1
129805,📊,bar chart,1
129813,🥵,hot face,1
129814,💕,two hearts,2
129814,✨,sparkles,2
129814,💗,growing heart,1
129819,©,copyright,1
129819,🧾,receipt,1
129820,🤣,rolling on the floor laughing,1
129831,😉,winking face,1
129831,🍼,baby bottle,1
129831,🔥,fire,2
129834,💦,sweat droplets,1
129834,🔥,fire,1
129836,😂,face with tears of joy,1
129845,🥵,hot face,1
129845,⬇️,down arrow,2
129845,💦,sweat droplets,1
129845,🚨,police car light,1
129849,🙈,see-no-evil monkey,1
129849,💯,hundred points,1
129850,❤️,red heart,1
129850,🥰,smiling face with hearts,1
129852,✨,sparkles,1
129854,🤤,drooling face,1
129854,🥴,woozy face,1
129854,😳,flushed face,1
129854,😂,face with tears of joy,1
129854,😠,angry face,1
129854,🤬,face with symbols on mouth,1
129854,🥵,hot face,1
129854,🤯,exploding head,1
129854,🤢,nauseated face,1
129857,🤣,rolling on the floor laughing,4
129858,🤦🏻‍♀️,woman facepalming: light skin tone,1
129859,👶🏻,baby: light skin tone,1
129859,🍼,baby bottle,2
129862,🤝,handshake,1
129865,🥛,glass of milk,1
129865,🏬,department store,1
129865,🔴,red circle,1
129865,🏪,convenience store,1
129867,🍑,peach,1
129867,➡️,right arrow,1
129867,✅,check mark button,4
129867,👀,eyes,1
129867,💦,sweat droplets,1
129867,🔥,fire,1
129876,🤣,rolling on the floor laughing,2
129876,😒,unamused face,1
129878,🦷,tooth,1
129880,🤤,drooling face,1
129880,😋,face savoring food,1
129882,😍,smiling face with heart-eyes,3
129886,🤦‍♀️,woman facepalming,1
129886,😂,face with tears of joy,1
129890,🙂,slightly smiling face,1
129891,🥛,glass of milk,2
129891,👀,eyes,1
129891,😈,smiling face with horns,1
129891,🍼,baby bottle,2
129891,🔥,fire,1
129896,🍑,peach,2
129896,🔥,fire,3
129898,🤷🏾‍♂️,man shrugging: medium-dark skin tone,1
129901,✈️,airplane,1
129906,☹️,frowning face,1
129906,😭,loudly crying face,1
129911,💲,heavy dollar sign,1
129912,⚫,black circle,1
129912,👉,backhand index pointing right,1
129912,📍,round pushpin,1
129915,😏,smirking face,1
129915,🤤,drooling face,1
129916,🛰️,satellite,1
129917,😭,loudly crying face,1
129918,😍,smiling face with heart-eyes,1
129922,➡,right arrow,9
129922,▪,black small square,9
129922,🚦,vertical traffic light,1
129923,🤦,person facepalming,1
129930,💦,sweat droplets,1
129931,👅,tongue,1
129933,🥚,egg,1
129934,📸,camera with flash,1
129934,🥗,green salad,1
129934,🍌,banana,1
129935,👉,backhand index pointing right,1
129935,🍚,cooked rice,1
129935,🇪🇺,flag: European Union,1
129936,😂,face with tears of joy,1
129937,📍,round pushpin,1
129937,💰,money bag,1
129937,🔎,magnifying glass tilted right,1
129939,🌚,new moon face,1
129939,🥛,glass of milk,1
129939,💓,beating heart,2
129939,🤭,face with hand over mouth,1
129939,💕,two hearts,1
129939,🔥,fire,1
129942,❤️,red heart,1
129943,😭,loudly crying face,1
129945,😪,sleepy face,1
129946,💦,sweat droplets,1
129947,🔷,large blue diamond,1
129948,😔,pensive face,1
129950,💦,sweat droplets,15
129956,😂,face with tears of joy,1
129956,🤯,exploding head,1
129958,😮‍💨,face exhaling,1
129960,🔞,no one under eighteen,1
129960,💵,dollar banknote,1
129960,💋,kiss mark,2
129960,👩🏻‍❤️‍💋‍👨🏻,"kiss: woman, man, light skin tone",1
129960,🔥,fire,1
129963,🔷,large blue diamond,1
129967,🤤,drooling face,2
129968,😭,loudly crying face,1
